exchange,stock_symbol,date,dividends
NASDAQ,SSFN,2001-10-11,0.02707
NASDAQ,SSFN,2001-07-12,0.02579
NASDAQ,SSFN,2001-04-10,0.02579
NASDAQ,STBA,2010-01-28,0.15
NASDAQ,STBA,2009-09-28,0.15
NASDAQ,STBA,2009-06-26,0.15
NASDAQ,STBA,2009-03-27,0.31
NASDAQ,STBA,2008-12-29,0.31
NASDAQ,STBA,2008-09-29,0.31
NASDAQ,STBA,2008-06-27,0.31
NASDAQ,STBA,2008-03-28,0.31
NASDAQ,STBA,2007-12-27,0.31
NASDAQ,STBA,2007-09-27,0.3
NASDAQ,STBA,2007-06-27,0.3
NASDAQ,STBA,2007-03-28,0.3
NASDAQ,STBA,2006-12-27,0.3
NASDAQ,STBA,2006-09-27,0.29
NASDAQ,STBA,2006-06-28,0.29
NASDAQ,STBA,2006-03-29,0.29
NASDAQ,STBA,2005-12-28,0.29
NASDAQ,STBA,2005-09-28,0.28
NASDAQ,STBA,2005-06-29,0.28
NASDAQ,STBA,2005-03-30,0.28
NASDAQ,STBA,2004-12-29,0.27
NASDAQ,STBA,2004-09-29,0.27
NASDAQ,STBA,2004-06-28,0.27
NASDAQ,STBA,2004-03-29,0.26
NASDAQ,STBA,2003-12-29,0.26
NASDAQ,STBA,2003-09-29,0.26
NASDAQ,STBA,2003-06-27,0.25
NASDAQ,STBA,2003-03-28,0.25
NASDAQ,STBA,2002-12-27,0.25
NASDAQ,STBA,2002-09-27,0.24
NASDAQ,STBA,2002-06-27,0.24
NASDAQ,STBA,2002-03-27,0.24
NASDAQ,STBA,2001-12-27,0.24
NASDAQ,STBA,2001-09-27,0.23
NASDAQ,STBA,2001-06-27,0.23
NASDAQ,STBA,2001-03-28,0.22
NASDAQ,STBA,2000-12-27,0.22
NASDAQ,STBA,2000-09-27,0.21
NASDAQ,STBA,2000-06-28,0.21
NASDAQ,STBA,2000-03-29,0.2
NASDAQ,STBA,1999-12-29,0.2
NASDAQ,STBA,1999-09-29,0.19
NASDAQ,STBA,1999-06-29,0.19
NASDAQ,STBA,1999-03-30,0.18
NASDAQ,STBA,1998-12-29,0.18
NASDAQ,STBA,1998-09-29,0.165
NASDAQ,STBA,1998-06-29,0.165
NASDAQ,STBA,1998-03-30,0.15
NASDAQ,STBA,1997-12-29,0.15
NASDAQ,STBA,1997-09-29,0.14
NASDAQ,STBA,1997-06-27,0.14
NASDAQ,STBA,1997-03-27,0.125
NASDAQ,STBA,1996-12-30,0.125
NASDAQ,STBA,1996-09-27,0.12
NASDAQ,STBA,1996-06-27,0.12
NASDAQ,STBA,1996-03-28,0.105
NASDAQ,STBA,1995-12-28,0.105
NASDAQ,STBA,1995-09-28,0.09
NASDAQ,STBA,1995-06-29,0.09
NASDAQ,STBA,1995-03-28,0.075
NASDAQ,STBA,1994-12-27,0.075
NASDAQ,STBA,1994-09-27,0.075
NASDAQ,STBA,1994-06-27,0.0675
NASDAQ,STBA,1994-03-25,0.0675
NASDAQ,STBA,1993-12-28,0.0625
NASDAQ,STBA,1993-10-08,0.0625
NASDAQ,STBA,1993-09-27,0.0625
NASDAQ,STBA,1993-06-28,0.0625
NASDAQ,STBA,1993-03-26,0.055
NASDAQ,STBA,1992-12-28,0.055
NASDAQ,STBA,1992-09-25,0.05
NASDAQ,SMTB,2009-09-09,0.04
NASDAQ,SMTB,2009-06-10,0.04
NASDAQ,SMTB,2009-03-11,0.04
NASDAQ,SMTB,2008-12-10,0.04
NASDAQ,SMTB,2008-09-10,0.04
NASDAQ,SMTB,2008-06-11,0.04
NASDAQ,SMTB,2008-03-12,0.04
NASDAQ,SMTB,2007-12-12,0.04
NASDAQ,SMTB,2007-09-12,0.04
NASDAQ,SMTB,2007-06-13,0.04
NASDAQ,SMTB,2007-03-14,0.036
NASDAQ,SMTB,2006-12-13,0.03636
NASDAQ,SMTB,2006-09-13,0.03636
NASDAQ,SMTB,2006-06-14,0.03636
NASDAQ,SMTB,2006-03-15,0.03636
NASDAQ,SMTB,2005-12-14,0.03636
NASDAQ,SMTB,2005-09-14,0.03636
NASDAQ,SMTB,2005-06-15,0.03636
NASDAQ,SMTB,2005-03-16,0.03636
NASDAQ,SMTB,2004-12-15,0.0303
NASDAQ,SMTB,2004-09-15,0.0303
NASDAQ,SMTB,2004-06-16,0.0303
NASDAQ,SMTB,2004-03-17,0.0303
NASDAQ,SMTB,2003-12-18,0.02727
NASDAQ,SMTB,2003-09-17,0.02727
NASDAQ,SMTB,2003-06-20,0.02727
NASDAQ,SMTB,2003-03-19,0.02727
NASDAQ,SMTB,2002-12-16,0.02273
NASDAQ,SMTB,2002-09-18,0.02273
NASDAQ,SMTB,2002-06-19,0.02273
NASDAQ,SMTB,2002-03-18,0.02273
NASDAQ,SMTB,2001-12-20,0.0197
NASDAQ,SMTB,2001-09-20,0.0197
NASDAQ,SMTB,2001-06-18,0.0197
NASDAQ,SMTB,2001-03-14,0.0197
NASDAQ,SMTB,2000-12-13,0.01818
NASDAQ,SCMR,2009-12-16,10.0
NASDAQ,SHLO,2008-02-29,1.0
NASDAQ,SHLO,2007-01-03,2.5
NASDAQ,SPAN,2009-11-18,0.1
NASDAQ,SPAN,2009-08-17,0.09
NASDAQ,SPAN,2009-05-20,0.09
NASDAQ,SPAN,2009-02-19,0.09
NASDAQ,SPAN,2008-11-17,0.09
NASDAQ,SPAN,2008-08-13,0.09
NASDAQ,SPAN,2008-05-13,0.09
NASDAQ,SPAN,2008-02-15,0.08
NASDAQ,SPAN,2007-11-13,0.08
NASDAQ,SPAN,2007-08-17,0.08
NASDAQ,SPAN,2007-06-07,5.0
NASDAQ,SPAN,2007-05-21,0.08
NASDAQ,SPAN,2007-02-14,0.08
NASDAQ,SPAN,2006-11-15,0.06
NASDAQ,SPAN,2006-08-15,0.06
NASDAQ,SPAN,2006-05-11,0.045
NASDAQ,SPAN,2006-02-13,0.045
NASDAQ,SPAN,2005-11-10,0.045
NASDAQ,SPAN,2005-08-15,0.045
